ytest,pred_0,pred_1
0,0.9989687321395757,0.0010312678604243353
1,0.002259028191328172,0.9977409718086718
0,0.8714880358379236,0.1285119641620765
1,0.0034141729167630475,0.996585827083237
1,0.02558521903973543,0.9744147809602646
1,0.18877911850550855,0.8112208814944915
0,0.056931015308880006,0.94306898469112
1,0.1423623806254528,0.8576376193745472
0,0.9988095941302363,0.001190405869763689
1,0.04454487796716855,0.9554551220328314
1,0.00421892139808111,0.9957810786019189
1,0.1794413549990742,0.8205586450009258
1,0.051670041303949144,0.9483299586960509
1,0.001206407411359578,0.9987935925886404
0,0.48702488068487726,0.5129751193151227
0,0.5253412690700985,0.4746587309299016
1,3.733606366995712e-05,0.99996266393633
1,0.2371864481764555,0.7628135518235445
0,0.771146716127765,0.22885328387223502
1,0.9614904960876551,0.03850950391234491
0,0.9999889985859208,1.1001414079154313e-05
0,0.932179523090954,0.067820476909046
1,0.0018348224687416703,0.9981651775312583
1,0.7045524846423168,0.2954475153576832
0,0.9256002201983907,0.07439977980160924
0,0.49922140863288267,0.5007785913671173
0,0.9294672750031814,0.07053272499681866
1,0.24636353603619499,0.753636463963805
0,0.8589976769027292,0.1410023230972708
1,0.01667394100921704,0.983326058990783
0,0.9997551207469945,0.0002448792530055331
0,0.9861514335794753,0.013848566420524707
1,0.08578144872385762,0.9142185512761424
1,0.19834998142784455,0.8016500185721555
0,0.7974609420090806,0.20253905799091945
0,0.907544535745059,0.092455464254941
0,0.94357153211133,0.05642846788866994
1,0.02069421024154383,0.9793057897584562
1,0.037511212125396876,0.9624887878746031
1,0.001028795422339357,0.9989712045776606
0,0.47881244168942794,0.5211875583105721
0,0.9851933429013898,0.014806657098610199
1,0.007731457007953524,0.9922685429920465
1,0.08010877694608909,0.9198912230539109
1,0.1902239275334593,0.8097760724665407
0,0.932442581458241,0.06755741854175898
1,0.007755427452786123,0.9922445725472139
1,0.018391615323195776,0.9816083846768042
0,0.5428890553409043,0.45711094465909574
0,0.8671859998640137,0.13281400013598627
0,0.9959236015993478,0.004076398400652186
1,0.08004398792146838,0.9199560120785316
0,0.9827847148131434,0.017215285186856517
0,0.06495919264868333,0.9350408073513167
0,0.8562839399072375,0.14371606009276247
0,0.9934730219265657,0.006526978073434226
1,0.06462105112506122,0.9353789488749388
1,0.9575082882339121,0.0424917117660879
1,0.06581931479784997,0.93418068520215
0,0.7092055949849887,0.29079440501501125
1,0.0022192675998483624,0.9977807324001516
1,0.021301110596126716,0.9786988894038733
0,0.9999999484771128,5.152288720775243e-08
0,0.9699074474259569,0.030092552574043044
0,0.6784028101986606,0.32159718980133944
1,0.012567046999971576,0.9874329530000284
0,0.6586890160641476,0.3413109839358524
1,0.20707242408514182,0.7929275759148582
1,0.6290888561059995,0.37091114389400054
1,0.20317626245534381,0.7968237375446562
0,0.9996641469268437,0.0003358530731563603
0,0.9426694085571297,0.057330591442870324
1,3.05626035335127e-05,0.9999694373964665
0,0.9237211933117627,0.0762788066882373
0,0.9980999262669173,0.0019000737330826694
0,0.8085186024698321,0.19148139753016788
1,0.44173951481139795,0.558260485188602
1,0.3083171943155584,0.6916828056844416
0,0.860507657328499,0.13949234267150104
1,0.20631779103780035,0.7936822089621997
1,0.4007812840606102,0.5992187159393898
1,0.17295147469573358,0.8270485253042664
1,0.4173057831276533,0.5826942168723467
0,0.9866776408611108,0.013322359138889251
1,0.2996332792905082,0.7003667207094918
0,0.880641361171545,0.11935863882845496
0,0.9921136065534758,0.007886393446524219
1,0.292584077882734,0.707415922117266
1,0.7788032063576003,0.22119679364239977
0,0.8508372771702113,0.14916272282978876
0,0.9542373183151325,0.045762681684867475
0,0.8344838731019064,0.1655161268980936
0,0.9021576872370516,0.09784231276294847
1,0.5430723907159634,0.4569276092840367
0,0.9834343854508789,0.016565614549121088
1,0.4747794451062096,0.5252205548937904
1,0.06251478459777127,0.9374852154022287
1,0.14783212965415415,0.8521678703458458
0,0.8471605915366648,0.1528394084633352
1,0.7030220325858609,0.296977967414139
1,0.027491184552395187,0.9725088154476048
0,0.9415437896002159,0.05845621039978408
0,0.9995309774377527,0.0004690225622473221
0,0.9890273904421303,0.010972609557869745
0,0.9999330396729722,6.696032702781253e-05
1,0.1467098167813874,0.8532901832186126
0,0.45633771708079174,0.5436622829192083
1,0.1204940266902671,0.8795059733097329
0,0.4446359469255894,0.5553640530744106
1,0.0061929741401896,0.9938070258598104
0,0.9956779971470703,0.0043220028529297036
1,0.05782573521973133,0.9421742647802687
1,0.009851200696087914,0.9901487993039121
0,0.8034661351860668,0.1965338648139332
0,0.950569918532151,0.049430081467848996
1,0.679600570654081,0.32039942934591903
1,0.2796338225061953,0.7203661774938047
0,0.25833936802557056,0.7416606319744294
1,0.27608735393329464,0.7239126460667054
0,0.42304602740511843,0.5769539725948816
0,0.9889148274628772,0.011085172537122831
1,0.0052800674246140655,0.9947199325753859
0,0.5486736105440446,0.45132638945595543
0,0.8404183949001865,0.15958160509981342
1,0.01257887019951498,0.987421129800485
0,0.9999991036385023,8.96361497675553e-07
1,0.21181289876764675,0.7881871012323532
0,0.6821106342633,0.3178893657367
0,0.995487887534238,0.00451211246576195
1,0.7594766949675138,0.24052330503248615
1,0.021690645114753493,0.9783093548852465
0,0.984393861370545,0.015606138629454985
0,0.9958777237763735,0.004122276223626516
1,0.15785244087812222,0.8421475591218778
1,0.0009011920668583473,0.9990988079331417
1,0.17385210156431496,0.826147898435685
1,0.2702237200053531,0.7297762799946469
1,0.037548705492776335,0.9624512945072237
0,0.9936175735627213,0.006382426437278675
0,0.9998739292709014,0.00012607072909868598
1,0.085548285780229,0.914451714219771
1,0.2683503524456611,0.7316496475543389
1,0.2281333564694008,0.7718666435305992
0,0.8898575635386357,0.11014243646136432
0,0.684234237058154,0.31576576294184605
1,0.05298236965454994,0.9470176303454501
0,0.5729599746071513,0.4270400253928487
1,0.30888839251672384,0.6911116074832762
1,0.00043754819775088105,0.9995624518022491
1,0.07954792062287819,0.9204520793771218
0,0.6539844269623445,0.3460155730376555
0,0.6152059174978572,0.3847940825021427
0,0.2937889014370745,0.7062110985629255
0,0.9715254401673062,0.028474559832693754
0,0.5469471848851714,0.45305281511482864
0,0.554702747324868,0.44529725267513204
1,0.03816138382601908,0.9618386161739809
1,0.007150358894987274,0.9928496411050127
1,0.07624953416458047,0.9237504658354195
1,0.07219957984485426,0.9278004201551457
0,0.9979905741816649,0.0020094258183350647
0,0.999391177677279,0.0006088223227210052
0,0.9984088363480427,0.0015911636519572996
1,0.4159464223431537,0.5840535776568463
0,0.546443622693329,0.453556377306671
1,0.12978665385430488,0.8702133461456951
1,0.1723225925227393,0.8276774074772607
0,0.9728850226754843,0.02711497732451577
0,0.9205018203696719,0.0794981796303281
1,0.04360594792720407,0.9563940520727959
1,0.1382212204600014,0.8617787795399986
0,0.8464239355808797,0.15357606441912028
0,0.9931919324996138,0.006808067500386195
1,0.43208173848215714,0.5679182615178429
0,0.2704271859814916,0.7295728140185084
0,0.5729151948589042,0.4270848051410958
1,0.020077786781960483,0.9799222132180395
0,0.4679545741969464,0.5320454258030536
0,0.37243693318036375,0.6275630668196363
0,0.266720263605016,0.733279736394984
1,0.01410265277149958,0.9858973472285004
1,0.8643223258731461,0.13567767412685391
0,0.9970222837963112,0.0029777162036887963
0,0.971382719636882,0.028617280363117906
0,0.9923853939366578,0.007614606063342231
0,0.9946251765476987,0.005374823452301324
1,0.013261060920223278,0.9867389390797767
1,0.44577656465452475,0.5542234353454752
0,0.7642793515584734,0.2357206484415266
0,0.9921597569779764,0.007840243022023605
1,0.0006309534341273348,0.9993690465658727
0,0.1572690165054954,0.8427309834945046
0,0.776356280250424,0.22364371974957592
1,0.08261373089584778,0.9173862691041522
1,0.00612179160087456,0.9938782083991254
0,0.4869344025604002,0.5130655974395998
0,0.9879373066617702,0.012062693338229862
0,0.9866322990192637,0.01336770098073627
0,0.9938413333838673,0.006158666616132711
1,0.19335801351349102,0.806641986486509
0,0.9997595197456827,0.00024048025431730924
0,0.9726014088723118,0.027398591127688186
1,0.0018690750094783048,0.9981309249905217
0,0.8971933594876098,0.10280664051239019
0,0.9146991468717783,0.08530085312822165
1,0.08682352156292017,0.9131764784370798
0,0.6256655502594874,0.3743344497405125
1,0.0009365003850106968,0.9990634996149893
1,0.20163904196831672,0.7983609580316833
1,0.18730259329489707,0.8126974067051029
0,0.8322478954644107,0.1677521045355893
0,0.6186367224162252,0.38136327758377475
0,0.3806690224211988,0.6193309775788012
1,0.004325073775508725,0.9956749262244913
1,0.9420749075431989,0.05792509245680106
1,0.24585268120471482,0.7541473187952852
0,0.9890919786096184,0.010908021390381654
1,0.8968014805495207,0.10319851945047934
0,0.9507671953099394,0.04923280469006069
1,0.022256826878077507,0.9777431731219225
1,0.056309513067310135,0.9436904869326899
1,0.0012323390038051496,0.9987676609961949
0,0.9756714474020591,0.02432855259794082
0,0.8059729239065999,0.19402707609340006
1,0.11057817725933605,0.889421822740664
1,0.5454657958287981,0.454534204171202
0,0.7888279329382811,0.21117206706171884
1,0.18606274455913663,0.8139372554408634
0,0.8658155160835884,0.1341844839164116
1,0.010933600017427492,0.9890663999825725
0,0.8570059079374629,0.14299409206253713
1,0.018158270313482827,0.9818417296865172
1,0.5003476045776629,0.499652395422337
0,0.9945578825294554,0.005442117470544553
0,0.8775657395000136,0.12243426049998646
1,0.19881538360417284,0.8011846163958272
1,0.9823536020586561,0.017646397941343903
0,0.4926584288101199,0.5073415711898801
0,0.06468488934456662,0.9353151106554334
0,0.8588495589983522,0.14115044100164775
